date,temperature,solar_radiation,precipitation,cloudiness,day_length_hours
2010-11-10,8.66427885,51.06374937499999,0.0041666666666666,98.70833333333331,9.372356769880575
2010-11-11,6.6921953875,99.75416583333332,0.0916666666666666,48.04166666666666,9.325033220246892
2010-11-12,13.79469575,58.88833233333333,0.0166666666666666,86.375,9.27831547046816
2010-11-13,15.627195604166666,100.53291575,0.0,17.062500308333334,9.23222957663558
2010-11-14,11.481779020833336,97.52916441666667,0.0,14.854166695833332,9.186802064247196
2010-11-15,8.927612208333334,32.92999995833333,0.1958333333333333,100.0,9.142059925862199
2010-11-16,5.526361891666666,21.916249625000003,0.4083333333333334,100.0,9.098030609849905
2010-11-17,5.153861937499999,88.55499916666666,0.0,69.08333333333333,9.054742001807444
2010-11-18,5.7396952375,61.52125,0.0,73.125,9.012222400550044
2010-11-19,6.859278754166667,75.427499,0.0041666666666666,50.24583333499999,8.97050049102244
2010-11-20,6.710945395833334,80.13708325,0.0,79.91666666666667,8.929605316608786
2010-11-21,4.173861895833333,56.959998875,0.0,94.04166666666669,8.889566252600464
2010-11-22,3.3109452583333336,29.963332833333336,0.15,100.0,8.850412980999932
2010-11-23,3.3542785708333334,48.83874883333333,0.0166666666666666,83.83333333333333,8.812175464899198
2010-11-24,3.353445225,56.84875,0.0291666666666666,85.375,8.77488391901173
2010-11-25,3.6417785791666666,42.38624958333333,0.2208333333333333,95.0,8.738568772026538
2010-11-26,0.1888619869999999,82.28791583333333,0.3374999999999999,92.25,8.70326061653628
2010-11-27,-1.420304702,52.47291525,0.0875,68.41666666666667,8.668990143384939
2010-11-28,0.2988619650000001,80.43374829166667,0.0,73.83333333333333,8.635788059069219
2010-11-29,-0.4207214226666667,52.9920825,0.0083333333333333,49.16666666666666,8.603684986719992
2010-11-30,-2.303637993125,84.73541666666667,0.0,44.29166666666666,8.572711352620205
2010-12-01,-1.0740546985,37.78791625,0.175,100.0,8.542897261068166
2010-12-02,-3.13572142875,82.25083333333333,0.0,52.66666666666666,8.514272361103812
2010-12-03,-2.69822141625,81.06416666666667,0.0,48.54166666666666,8.48686570966223
2010-12-04,-1.961138077083333,78.61666583333333,0.0,46.991666683333335,8.460705636999856
2010-12-05,0.7821952529166666,23.28833325,0.2291666666666666,100.0,8.43581962089026
2010-12-06,2.6801119125,11.829583208333334,1.3708333333333331,100.0,8.412234175103372
2010-12-07,7.627195466666667,52.91791625,0.2916666666666667,77.02916667916666,8.389974754841504
2010-12-08,9.610112145833334,42.72,0.0416666666666666,63.59583333333333,8.369065678068852
2010-12-09,0.6755286640833332,76.05791624999999,0.1875,57.1375,8.349530058653675
2010-12-10,1.2792786079166667,39.49375,0.0208333333333333,68.125,8.33138974617439
2010-12-11,3.2480285416666668,62.96749995833334,0.0041666666666666,79.15416666666667,8.314665268225635
2010-12-12,2.45261193625,62.89333208333334,0.0,80.33333333333333,8.299375773201833
2010-12-13,-1.7098880208333334,60.890833333333326,0.0,51.75,8.285538973674138
2010-12-14,-2.8623880641666664,63.07874958333333,0.025,78.875,8.27317109190102
2010-12-15,-2.708221405,69.86499833333333,0.0125,95.70833333333331,8.262286809637034
2010-12-16,-1.6011380587083333,68.97500000000001,0.0208333333333333,88.5,8.252899224452541
2010-12-17,-1.1369713635,57.14541666666667,0.2416666666666666,90.04166666666667,8.245019814385772
2010-12-18,-1.9078047465416663,62.55958291666666,0.0,70.41666666666667,8.238658411828391
2010-12-19,3.305111914583333,44.05499925,0.0833333333333333,94.33333333333331,8.23382318596636
2010-12-20,6.811361916666667,42.571666666666665,0.2083333333333333,92.95833333333331,8.230520630995114
2010-12-21,4.695528536249999,28.66541616666667,0.0166666666666666,82.99166666666666,8.228755555300712
2010-12-22,6.349695329166667,42.60874995833333,0.3291666666666666,84.91666667083334,8.22853106581224
2010-12-23,5.6659453,52.584166625,0.0,86.77500008333334,8.229848542692517
2010-12-24,0.4396952904083333,11.977916416666666,0.9541666666666666,100.0,8.232707602680781
2010-12-25,-3.3319714583333333,53.51125,0.1125,98.125,8.237106053881535
2010-12-26,-7.310304641666666,74.57458333333334,0.0,31.416666666666668,8.243039848868325
2010-12-27,-4.726971366666667,66.41624916666667,0.0,52.187500087500005,8.250503044890543
2010-12-28,0.379695293125,41.38499916666667,0.0083333333333333,100.0,8.259487779050906
2010-12-29,2.792611935,43.60999979166667,0.0208333333333333,97.75,8.269984263398888
2010-12-30,1.4167786407083334,75.53874916666666,0.0,72.70833333333333,8.281980801721872
2010-12-31,-0.2673880205083333,72.0899975,0.0,62.5125,8.29546382784112
2011-01-01,0.221361991,73.16541583333334,0.0,33.416666666666664,8.310417964599527
2011-01-02,-0.5207214066666667,58.99958308333333,0.0041666666666666,72.0,8.326826102508246
2011-01-03,-1.8511380941666669,75.46458324999999,0.0,46.083333333333336,8.344669496145796
2011-01-04,-1.2782213839166667,77.31874916666666,0.0,79.83333333333333,8.363927874701425
2011-01-05,-0.204054775,78.87624958333333,0.0,27.2750000875,8.384579561349936
2011-01-06,7.515528835,33.523333208333334,0.0458333333333333,91.89583341666666,8.406601595503615
2011-01-07,11.138862275,22.249999958333333,0.1041666666666666,100.0,8.429969852884614
2011-01-08,11.197195583333333,72.57208241666667,0.0,58.03750001,8.454659160394549
2011-01-09,7.330112141666667,14.9075,0.5291666666666667,85.63333339583333,8.48064340508188
2011-01-10,3.3796952583333333,61.96624995833334,0.0625,93.0,8.507895638377615
2011-01-11,3.9701119208333338,46.50249916666667,0.0875,46.04166666666666,8.536388177871137
2011-01-12,6.49094525,42.72,0.0833333333333333,94.79166666666669,8.566092709265446
2011-01-13,11.353862354166669,25.03125,0.0083333333333333,90.97916666666669,8.596980390992286
2011-01-14,9.6563622625,81.50916583333334,0.0,38.6208338625,8.629021963383744
2011-01-15,8.884278858333333,85.996249125,0.0,27.254166710000003,8.6621878630849
2011-01-16,6.9942786833333335,87.405415,0.0,0.9750000166666668,8.696448340967263
2011-01-17,6.638862091666667,85.588331875,0.0,9.1583333375,8.731773577752211
2011-01-18,7.162195341666667,73.20249875,0.0,79.95000000416667,8.768133786582052
2011-01-19,3.14469522625,71.31124833333332,0.0041666666666666,55.458333333333336,8.8054992883543
2011-01-20,0.65636198,81.91708291666667,0.0208333333333333,86.54166666666667,8.843840547154846
2011-01-21,-0.27363807375,90.11249916666668,0.0,34.333333333333336,8.883128161503898
2011-01-22,-2.0557214375,95.30416541666666,0.0,10.75,8.92333282041616
2011-01-23,-3.264054745416667,97.6775,0.0,10.875,8.964425245602625
2011-01-24,-0.6761380554166666,96.490831875,0.0,12.208333333333334,9.006376145844479
2011-01-25,1.4217786170833333,95.56374775,0.0,77.33333333333333,9.049156203716121
2011-01-26,3.3080286004166664,70.49541375,0.0708333333333333,80.875,9.092736101540668
2011-01-27,1.1692786489166669,81.87999833333333,0.0,57.375,9.137086580000195
2011-01-28,0.8442786541666667,103.31416583333332,0.0,17.720833333333335,9.182178515681725
2011-01-29,-0.4953047700833333,104.72333308333332,0.0,29.291666666666668,9.227983004661684
2011-01-30,-2.3023880850833334,106.05833208333333,0.0,44.54166666666666,9.274471444651168
2011-01-31,-1.9407214170833331,108.65416658333334,0.0,20.25,9.321615613293915
2011-02-01,-1.7990547454166668,109.91499916666668,0.0,0.2625000083333333,9.369387742191568
2011-02-02,-1.42988800875,112.47374791666668,0.0,4.791666705833333,9.417760585719801
2011-02-03,1.6184452425,70.9404165,0.0208333333333333,67.27500000416667,9.466707482823614
2011-02-04,6.015528695833333,113.99416583333334,0.0,40.95416669166666,9.516202410046352
2011-02-05,7.4221953875,116.40458229166669,0.0,2.0458333416666665,9.566220024842844
2011-02-06,6.608862075,112.73333208333332,0.0,23.90000004166667,9.616735699042597
2011-02-07,8.159695458333333,124.59999816666668,0.0,3.695833489166666,9.667725543043549
2011-02-08,6.730945375,122.93124829166668,0.0,4.3041668,9.719166422273203
2011-02-09,5.263028683583333,122.63458166666668,0.0,27.145833416666665,9.771035968654493
2011-02-10,7.051362091666667,127.863333125,0.0,19.591666733333334,9.823312590686959
2011-02-11,9.287195454166666,117.66541666666669,0.0083333333333333,57.42500004166666,9.875975485827006
